reference,count
10806_edd,0
10807_edd,0
10808_edd,0
10809_edd,0
1080_anmK,0
10810_edd,0
10811_edd,0
10812_edd,0
10813_edd,0
10814_edd,0
10815_edd,0
10816_edd,0
10817_edd,0
10818_edd,0
10819_edd,4
1081_anmK,1
10820_edd,0
10821_edd,2
10822_edd,5
10823_edd,8
10824_edd,0
10825_edd,0
10826_edd,0
10827_edd,1
10828_edd,1
10829_edd,0
1082_anmK,0
10830_edd,1
10831_edd,0
10832_edd,0
10833_edd,2
10834_edd,0
10835_edd,0
10836_edd,0
10837_edd,2
10838_edd,8
10839_edd,0
1083_anmK,0
10840_edd,2
10841_edd,0
10842_edd,0
10843_edd,1
10844_edd,0
10845_edd,7
10846_edd,0
10847_edd,0
10848_edd,2
10849_edd,0
1084_anmK,1
10850_edd,1
10851_edd,2
10852_edd,0
10853_edd,0
10854_edd,0
10855_edd,0
10856_edd,0
10857_edd,0
10858_edd,0
10859_edd,0
1085_anmK,3
10860_edd,0
10861_entB,0
10862_entB,0
10863_entB,0
10864_entB,0
10865_entB,1
10866_entB,5
10867_entB,7
10868_entB,1
10869_entB,0
1086_anmK,0
10870_entB,0
10871_entB,0
10872_entB,4
10873_entB,39
10874_entB,0
10875_entB,0
10876_entB,1
10877_entB,0
10878_entB,0
10879_entB,0
1087_anmK,0
10880_entB,0
10881_entB,2
10882_entB,0
10883_entB,0
10884_entB,0
10885_entB,5
10886_entB,0
10887_entB,0
10888_entB,0
10889_entB,1
1088_anmK,0
10890_entB,0
10891_entB,0
10892_entB,0
10893_entB,0
10894_entB,0
10895_entB,0
10896_entB,11
10897_entB,18
10898_entB,16
10899_entB,0
1089_anmK,0
108_aceB,0
10900_entB,0
10901_entB,0
10902_entB,7
10903_entB,0
10904_entB,0
10905_entB,0
10906_entB,1
10907_entB,3
10908_entB,0
10909_entB,0
1090_anmK,1
10910_entB,8
10911_entB,0
10912_entB,0
10913_entB,0
10914_entB,0
10915_entB,0
10916_entB,0
10917_entB,7
10918_entB,0
10919_entB,0
1091_anmK,4
10920_entB,0
10921_entB,0
10922_entB,0
10923_entB,0
10924_entB,1
10925_entB,0
10926_entB,14
10927_entB,1
10928_entB,0
10929_entB,0
1092_anmK,0
10930_entB,2
10931_entB,0
10932_entB,0
10933_entB,0
10934_entB,0
10935_entB,0
10936_entB,0
10937_entB,0
10938_entB,0
10939_entB,0
1093_anmK,0
10940_entB,0
10941_entB,0
10942_entB,0
10943_entB,0
10944_entB,0
10945_entB,0
10946_entB,0
10947_entB,0
10948_entB,1
10949_entB,0
1094_anmK,1
10950_entB,0
10951_entB,0
10952_entB,0
10953_entB,0
10954_entB,1
10955_entB,0
10956_entB,2
10957_entB,1
10958_entF,1
10959_entF,0
1095_anmK,0
10960_entF,0
10961_entF,1
10962_entF,0
10963_entF,0
10964_entF,0
10965_entF,0
10966_entF,1
10967_entF,0
10968_entF,4
10969_entF,3
1096_anmK,0
10970_entF,0
10971_entF,0
10972_entF,5
