reference,Count
32856_pspE,1
23675_kbl,4
25888_lnt,1
15951_galE,8
1201_ansA,2
15705_galE,1
16237_galE,18
11856_fadE,4
12517_fecA,6
12817_fecC,2
24974_ldcA,3
24266_kdpC,1
13120_fepB,1
22212_hycD,5
33997_purH,1
3176_aroB,2
29180_narJ,1
25993_lsrF,4
25824_lldD,10
1524_ansB,3
10520_dsdA,2
40797_wcaJ,3
33162_psuK,3
4265_astC,3
14369_fepG,3
17690_glcB,8
35932_pyrE,6
31559_pck,1
1218_ansA,1
33305_psuK,1
34267_purH,4
21298_hisH,6
17618_glcB,5
34411_purK,1
1305_ansA,7
16273_galE,1
25809_lldD,4
39874_ugd,3
36840_rutD,2
9073_dcuC,4
2510_arnA,2
39548_trxA,3
15171_gabD,2
24859_kduD,2
22302_hyfA,16
35670_putA,2
19249_gnd,1
24192_kdgK,3
530_acrD,1
22425_hyfB,1
22637_hyfE,1
27468_metC,1
26111_lysA,2
18931_glxK,1
18229_gloB,1
36122_pyrF,3
16304_galE,62
8639_dcuC,36
25427_ldtE,4
31784_pfkB,5
22920_iaaA,3
29934_nuoJ,16
28369_mtgA,2
23557_kbl,1
14422_fepG,9
2937_arnF,7
22739_hyfF,1
23596_kbl,2
11888_fadI,1
28980_napC,1
26060_ltaE,3
8841_dcuC,1
30143_ompL,2
1609_aphA,6
8436_dadX,2
29973_ompA,6
26053_ltaE,1
17225_gcvT,1
10332_dsdA,1
2163_argE,2
13202_fepB,3
27850_mobB,4
24093_kdgK,2
4723_avtA,1
13676_fepD,3
28289_msrC,1
31089_oppF,1
29345_norV,8
41355_wcaJ,1
22180_hycD,1
2225_argE,1
13996_fepD,3
12290_fadL,1
43051_murA,4
1200_ansA,2
3112_arnT,33
39340_trxA,1
15349_gabD,1
10710_dsdA,5
42831_yiaM,5
6516_cobT,3
28367_mtgA,2
22580_hyfE,5
25090_ldcC,5
37545_sucC,11
13370_fepB,1
39337_trxA,3
28832_nanA,5
40787_wcaJ,3
2512_arnA,1
16032_galE,8
8074_cysN,2
18453_glpK,3
36522_rpiB,14
10715_dsdA,5
6163_citF,1
40947_wcaJ,1
12620_fecC,1
24763_kduD,3
38551_thiH,45
11261_exbD,7
40640_wcaJ,5
13054_fepA,4
23531_kbl,1
11634_fadA,2
21396_hisH,1
26773_malX,1
15745_galE,2
6273_citX,3
17960_glgX,2
20769_hisC,2
22815_hyfH,1
0_accA,9
7999_cysN,6
9813_dsbA,29
19729_gsiD,1
2522_arnA,10
24241_kdgK,4
18094_glmM,2
24294_kdsC,6
35489_putA,10
16004_galE,3
25677_leuD,1
6601_cobT,4
10130_dsdA,12
6962_cpsB,1
6356_clsB,1
5250_bisC,9
28485_mtn,2
30635_oppC,1
42346_yfcG,5
29023_napH,8
11416_fabD,2
16199_galE,4
1450_ansB,1
12765_fecC,1
22740_hyfF,2
41411_wecE,7
7328_cusC,2
26250_maeA,13
31547_pbpC,2
16408_galU,4
19327_gnd,1
518_acrD,2
9056_dcuC,2
32842_psd,4
8818_dcuC,1
25093_ldcC,4
2707_arnB,3
24301_kdsC,9
28390_mtn,1
23430_kbl,1
13036_fepA,2
24459_kdsD,2
28759_nanA,5
20418_hisB,4
17551_glcB,9
11076_eutD,1
6938_cpsB,3
40137_ugd,6
25556_leuB,1
42412_yfdE,8
38910_trpD,3
31572_pck,6
23434_kbl,3
5231_bisC,5
31195_oppF,18
42230_yfcG,5
13781_fepD,2
28828_nanA,11
36480_rpiB,5
7455_cusC,6
37109_sodC,2
16179_galE,2
14723_fhuF,4
6857_cpsB,1
4565_astE,12
24834_kduD,2
22881_hyfJ,6
25458_ldtE,2
38031_tdcB,7
41009_wcaJ,1
17831_glgC,9
16058_galE,3
39776_ugd,2
27506_metC,3
8682_dcuC,2
2363_argE,3
14611_fhuE,3
9372_dgoK,4
4610_astE,1
12281_fadJ,10
32768_proB,1
38926_trpD,1
16733_garR,9
28663_nanA,12
25110_ldcC,4
3521_aroH,2
16177_galE,1
13239_fepB,2
14252_fepG,1
26963_malY,1
38504_thiH,2
19394_gnd,3
25935_lpxK,3
36300_rbsC,2
554_acrD,1
9197_dcyD,30
20509_hisB,1
21812_hisM,5
9373_dgoK,5
29650_nrfD,1
21806_hisJ,15
3791_aroK,7
12295_fadL,2
3685_aroK,3
18368_glpC,33
35913_pyrE,1
19693_gsiD,1
26609_malX,2
1854_aphA,5
39750_ubiE,2
21385_hisH,10
6836_cpsB,1
21619_hisI,1
39823_ugd,2
15775_galE,2
24328_kdsD,9
21022_hisD,5
24283_kdsC,1
9959_dsbC,7
28273_msrB,1
680_allA,1
21025_hisD,1
34523_purL,2
3643_aroK,1
38760_thrC,1
5215_bisC,2
30163_ompL,2
36667_rutD,2
5554_btuD,1
41671_wzxE,1
26460_malX,6
29472_norW,3
7211_cpsG,5
20095_hisA,3
18461_glpK,1
20122_hisA,2
38695_thrB,1
13360_fepB,8
10897_entB,19
17758_glgA,1
29470_norW,1
19303_gnd,1
8734_dcuC,4
10726_eda,5
25402_ldtD,3
18022_glgX,28
33812_purD,1
10148_dsdA,3
13954_fepD,4
26560_malX,1
28992_napC,4
13272_fepB,2
8404_dadX,6
6447_coaE,1
23974_kdgK,1
33078_psuG,1
37571_sufS,2
2205_argE,3
7994_cysM,13
1423_ansA,4
27528_metC,8
21992_hisQ,4
8132_dacA,4
29504_nrdF,7
23243_ilvI,1
31193_oppF,9
5047_bioH,7
7468_cusC,4
5974_cirA,4
5213_bisC,1
36118_pyrF,5
21229_hisG,2
4931_betB,6
34551_purL,2
35266_purT,1
20615_hisC,3
10311_dsdA,1
23103_ilvA,5
23265_katE,1
2779_arnB,16
15872_galE,4
27872_mobB,2
37610_sufS,9
34943_purR,2
35163_purT,2
41873_ycjG,1
33062_psuG,1
35301_purT,16
12229_fadJ,2
23428_kbl,4
31245_pabB,3
36266_rbsC,9
8313_dacD,3
29679_nrfD,1
3097_arnT,2
37914_tauC,1
21934_hisQ,3
19362_gnd,3
22750_hyfF,2
4385_astC,1
38710_thrB,1
13395_fepB,1
3337_aroD,1
3408_aroD,1
20353_hisB,1
34752_purN,4
12573_fecC,2
42944_yihX,2
30801_oppC,3
7946_cysK,1
12250_fadJ,7
4502_astD,4
1834_aphA,4
34046_purH,1
35556_putA,3
20543_hisB,6
8040_cysN,2
41885_ycjG,6
5986_citD,5
28660_nanA,1
7539_cusC,12
12928_fecE,1
40052_ugd,2
37805_tauC,1
10506_dsdA,2
21364_hisH,1
6452_coaE,3
8376_dadX,7
6156_citF,6
42578_yfdR,7
37182_sodC,4
10339_dsdA,1
18478_glpK,3
18549_glpQ,1
16573_garK,1
1864_aphA,1
41080_wcaJ,2
16825_gatB,5
7527_cusC,1
2302_argE,7
37079_sodB,1
21370_hisH,4
6776_cpsB,3
28768_nanA,11
10147_dsdA,2
27067_manA,8
21689_hisJ,9
23817_kbl,1
26791_malX,1
41252_wcaJ,6
17006_gatB,7
17353_ghrA,4
24875_lamB,1
24289_kdsC,7
42137_yejF,2
19470_gpr,1
5198_bisC,5
6728_cpsB,5
7728_cysE,3
4993_betB,1
30491_oppC,6
9414_dgoK,7
11075_eutD,3
3501_aroH,1
37410_sseA,6
22392_hyfA,10
7284_cueO,1
18660_glpQ,2
17595_glcB,1
18473_glpK,1
33287_psuK,2
37135_sodC,2
4941_betB,7
720_allB,7
23195_ilvI,5
30561_oppC,2
13420_fepB,1
39389_trxA,1
28883_nanC,4
24932_ldcA,1
33051_psuG,5
16003_galE,2
16982_gatB,12
30621_oppC,3
28920_nanC,6
2099_argE,2
29059_narJ,24
8378_dadX,5
21864_hisM,10
31065_oppF,1
19102_gnd,1
815_alr,1
35399_purT,1
12669_fecC,1
8550_dapD,1
5286_bisC,4
19775_gsiD,3
40533_wcaJ,7
7669_cusF,2
23957_kbl,2
36793_rutD,3
1873_aphA,4
32812_psd,1
12203_fadJ,2
12165_fadJ,2
23044_icd,3
5147_bioH,1
16722_garR,5
43022_zwf,2
42017_yeaE,2
16287_galE,10
35419_purT,1
16303_galE,1
32189_phoE,3
25927_lpxK,1
8903_dcuC,6
38929_trpD,1
12446_fecA,6
13232_fepB,3
30366_oppA,6
23709_kbl,10
20140_hisA,6
37814_tauC,4
35705_pyrC,2
3250_aroB,8
14725_fhuF,5
40812_wcaJ,2
41255_wcaJ,7
463_acnA,3
21641_hisI,1
20451_hisB,2
7049_cpsB,3
33533_purD,2
22019_hmp,1
21780_hisJ,2
31455_pbpC,2
14531_fhuA,4
39338_trxA,2
4820_betB,1
39005_trpD,1
36007_pyrF,4
18952_glxK,2
42611_ygaP,3
36250_rbsC,2
29398_norW,1
27070_manA,1
39226_trxA,4
543_acrD,7
8403_dadX,4
8299_dacD,3
29676_nrfD,1
39414_trxA,6
12042_fadJ,10
5561_btuD,5
43048_murA,4
12336_fadL,4
13720_fepD,4
10739_eda,3
15769_galE,1
8587_dcuC,1
10714_dsdA,8
18028_glgX,1
16322_galE,11
4090_astA,6
30130_ompG,6
42389_yfcG,1
7521_cusC,2
8438_dadX,35
21923_hisQ,5
17242_gcvT,2
5904_cirA,1
8187_dacA,9
41409_wecE,1
33954_purH,1
37032_serC,1
24051_kdgK,6
14594_fhuE,5
24767_kduD,1
13657_fepD,2
5120_bioH,3
32425_ppsA,2
9048_dcuC,2
37227_sodC,1
30321_oppA,2
15701_galE,3
38326_thiD,1
9912_dsbC,12
29728_nudK,1
13681_fepD,4
14192_fepG,2
39030_trpD,1
4405_astD,2
35356_purT,1
31937_pgpB,3
21442_hisH,1
29997_ompC,4
42917_yigL,1
27650_metQ,1
31697_pfkB,3
20577_hisB,1
33124_psuG,3
33125_psuG,6
19738_gsiD,4
34695_purN,6
2258_argE,3
8723_dcuC,5
34222_purH,1
24001_kdgK,7
38754_thrC,1
30712_oppC,1
42665_ygaP,1
43040_murA,1
5650_btuE,3
14899_frdC,4
11188_exbB,1
21150_hisF,1
21322_hisH,2
17910_glgP,1
18630_glpQ,2
32085_pheA,2
8604_dcuC,14
22398_hyfA,2
10308_dsdA,15
6745_cpsB,2
31589_pdxJ,3
3515_aroH,1
11719_fadB,2
13700_fepD,4
18578_glpQ,1
41968_ydjG,1
29423_norW,1
11614_fadA,6
31246_pabB,3
24340_kdsD,2
40659_wcaJ,2
2511_arnA,8
35820_pyrE,1
25808_lldD,1
24233_kdgK,1
18892_gltX,7
5134_bioH,10
12726_fecC,1
31060_oppF,7
32716_preT,1
18277_glpC,11
4756_betB,1
30780_oppC,4
23188_ilvI,2
27655_metQ,1
24031_kdgK,13
34378_purH,3
20349_hisB,3
33306_psuK,1
12150_fadJ,1
41835_ycjG,2
19308_gnd,1
13861_fepD,2
22307_hyfA,1
19869_hchA,1
41498_wrbA,2
1631_aphA,1
6724_cpsB,2
29657_nrfD,2
9288_dgoK,11
34730_purN,4
31414_panB,4
14746_folK,1
16254_galE,2
17324_ghrA,1
34175_purH,2
40792_wcaJ,1
17879_glgP,1
31083_oppF,2
8718_dcuC,3
722_allB,1
39631_tyrA,1
27200_manA,1
8848_dcuC,1
42055_yejF,1
18732_glsA,2
12667_fecC,2
13675_fepD,2
3813_aroK,2
10254_dsdA,2
30999_oppF,2
33838_purD,12
26415_malX,2
3529_aroH,4
34287_purH,2
16157_galE,7
2338_argE,1
12434_fecA,1
11801_fadB,3
1207_ansA,13
10452_dsdA,1
23710_kbl,4
4400_astD,2
20413_hisB,4
19829_gudD,3
14907_frdC,4
13762_fepD,3
30661_oppC,1
34881_purN,1
39147_trpE,9
830_amiB,4
8621_dcuC,2
14533_fhuA,7
24581_kduD,5
40636_wcaJ,4
14627_fhuE,7
42461_yfdR,1
17812_glgB,1
40676_wcaJ,2
19014_gnd,1
17521_ghrB,2
33521_purD,5
23950_kbl,5
25549_leuB,1
11640_fadA,4
20502_hisB,1
40679_wcaJ,1
38331_thiD,10
23955_kbl,7
10670_dsdA,2
6926_cpsB,3
30613_oppC,1
2289_argE,5
33472_purD,7
28418_mtn,7
41136_wcaJ,3
27789_mhpF,2
10123_dsdA,5
22786_hyfF,2
38712_thrB,1
5279_bisC,4
23127_ilvC,21
41251_wcaJ,5
19886_hchA,6
31686_pfkB,11
382_acnA,4
35380_purT,1
4943_betB,5
16266_galE,1
3280_aroD,1
25848_lldD,8
20892_hisC,1
23926_kbl,13
32775_proB,1
23853_kbl,1
22878_hyfJ,3
8358_dadA,2
17798_glgB,11
8221_dacD,3
24261_kdgK,3
31206_oppF,7
16626_garR,2
13883_fepD,6
20046_hisA,2
38494_thiH,7
14482_fepG,3
39299_trxA,2
21484_hisH,3
20411_hisB,4
23566_kbl,5
21703_hisJ,1
18421_glpK,3
23390_kbl,2
24611_kduD,2
23145_ilvD,5
21792_hisJ,1
25332_ldtD,1
38524_thiH,3
23619_kbl,2
38552_thiH,23
29858_nuoI,1
40511_wcaJ,2
395_acnA,1
9671_dkgB,2
18395_glpE,13
7134_cpsB,1
2456_argF,28
15381_gabD,1
36978_sdaB,3
14255_fepG,7
43006_zntA,1
38815_treC,3
27381_mepA,1
12882_fecC,1
24019_kdgK,3
5087_bioH,5
38327_thiD,1
1627_aphA,1
4705_atpH,1
9771_dsbA,1
17634_glcB,2
32211_pldA,3
33100_psuG,2
7406_cusC,1
15585_gadA,1
41075_wcaJ,1
25357_ldtD,7
30965_oppF,10
39399_trxA,4
36876_rutF,2
35977_pyrE,4
27406_metB,1
20703_hisC,1
26340_maeB,1
27927_mqo,1
11252_exbD,2
30448_oppA,3
17793_glgB,1
35830_pyrE,2
20071_hisA,13
33624_purD,1
6079_citF,2
7000_cpsB,1
5276_bisC,2
21885_hisQ,1
2964_arnT,2
25577_leuB,4
5768_chiP,1
27454_metC,1
39045_trpE,1
17904_glgP,5
1147_ansA,2
38128_tdcG,1
28181_mrcB,1
29388_norV,7
19001_gnd,1
21231_hisG,1
17388_ghrA,2
20106_hisA,3
20483_hisB,1
17498_ghrB,28
26860_malX,6
15084_fumC,1
15937_galE,1
41087_wcaJ,1
28727_nanA,4
41634_wzxE,4
23239_ilvI,2
42210_yfbR,1
17843_glgC,10
35215_purT,1
17399_ghrA,2
7039_cpsB,2
17895_glgP,7
29226_nirD,1
24864_lamB,5
28087_mqo,4
7298_cusC,1
6672_cpsB,3
7944_cysK,1
9952_dsbC,1
28906_nanC,1
24873_lamB,11
17345_ghrA,1
35518_putA,1
3949_asnA,2
35868_pyrE,6
11192_exbB,3
16786_garR,2
17076_gcl,5
6600_cobT,1
13546_fepD,1
21916_hisQ,8
34849_purN,1
24296_kdsC,9
28458_mtn,1
30867_oppF,1
34239_purH,4
17550_glcB,6
33546_purD,1
33896_purD,4
7169_cpsG,10
2979_arnT,3
37318_solA,3
25046_ldcC,2
17452_ghrA,1
40484_wcaJ,10
17468_ghrA,1
9539_dkgA,1
40763_wcaJ,1
28189_mrcB,4
32976_pstB,2
28493_mtn,6
21772_hisJ,1
33095_psuG,2
28807_nanA,7
2872_arnB,2
2857_arnB,2
34792_purN,8
24601_kduD,1
20784_hisC,3
2632_arnA,8
2743_arnB,5
35925_pyrE,2
29996_ompA,2
38242_tehB,2
8027_cysN,3
4880_betB,1
22222_hycD,15
34405_purK,1
2662_arnB,1
4108_astB,6
25587_leuB,12
24874_lamB,13
18633_glpQ,4
13165_fepB,14
13511_fepD,2
9972_dsbC,9
15552_gadA,1
17440_ghrA,2
17342_ghrA,1
11449_fabD,1
30267_ompN,10
37748_tauC,1
7373_cusC,9
38513_thiH,2
30378_oppA,3
29762_nuoI,1
36152_rbsC,5
25407_ldtD,1
30820_oppC,9
2740_arnB,3
5400_btuB,1
29797_nuoI,2
23997_kdgK,5
31949_pgpB,2
16981_gatB,4
38113_tdcG,2
5526_btuD,6
4952_betB,2
41461_wecE,2
22427_hyfB,11
10341_dsdA,1
31767_pfkB,1
17506_ghrB,1
23929_kbl,2
14066_fepD,1
41626_wzxE,9
26686_malX,7
23602_kbl,3
27023_manA,3
39101_trpE,2
27219_manA,9
25783_lipA,10
12559_fecC,2
28186_mrcB,1
17362_ghrA,1
31231_pabB,1
13977_fepD,7
18312_glpC,7
10838_edd,2
2148_argE,1
5173_bioH,13
38963_trpD,3
7858_cysJ,1
36794_rutD,2
19648_gsiC,4
26328_maeB,1
20352_hisB,1
16211_galE,2
24413_kdsD,4
5518_btuD,2
5549_btuD,1
36644_rutD,5
1701_aphA,1
29140_narJ,4
15954_galE,1
34951_purR,1
29833_nuoI,2
11594_fabH,2
7055_cpsB,3
10371_dsdA,6
21944_hisQ,9
40384_ushA,6
10345_dsdA,1
751_allC,1
36092_pyrF,1
13636_fepD,1
10464_dsdA,1
13941_fepD,2
25018_ldcA,5
9104_dcuC,1
23312_katE,1
3027_arnT,1
27597_metC,8
21730_hisJ,2
41504_wrbA,1
28304_mtgA,1
12443_fecA,12
10247_dsdA,2
25112_ldcC,3
31817_pfkB,5
29866_nuoI,1
15900_galE,1
42669_ygaP,3
34875_purN,1
19455_gpr,11
6409_coaE,5
10190_dsdA,2
31662_pdxJ,2
2355_argE,6
30515_oppC,5
11593_fabH,1
8719_dcuC,1
16085_galE,5
16668_garR,2
10738_eda,2
33288_psuK,6
28211_mrcB,1
13264_fepB,6
7056_cpsB,5
42401_yfcG,3
8859_dcuC,1
7715_cysE,2
19410_gnd,5
30490_oppC,3
6787_cpsB,3
19972_hchA,1
18203_glnA,1
25016_ldcA,2
34888_purN,2
40500_wcaJ,2
32743_proA,4
31215_pabB,1
36148_rbsC,13
17770_glgA,8
25218_ldtA,1
42221_yfcG,6
42929_yihU,2
11081_eutD,6
23741_kbl,3
17861_glgP,22
42004_yeaE,1
39563_tsx,1
16144_galE,7
21105_hisF,3
27841_mobB,2
38311_thiD,1
21973_hisQ,1
41231_wcaJ,7
5409_btuB,3
25129_ldcC,6
7674_cusF,2
24208_kdgK,5
37237_sodC,6
30136_ompG,1
14713_fhuE,1
17070_gcl,1
37726_tauC,2
17782_glgB,2
9758_dsbA,2
31592_pdxJ,1
27773_mhpF,1
8026_cysN,8
26040_ltaE,13
9292_dgoK,5
3147_aroA,5
26672_malX,1
28819_nanA,3
41198_wcaJ,1
22396_hyfA,1
15682_galE,2
38730_thrB,2
21645_hisI,1
726_allB,1
13273_fepB,1
22536_hyfC,1
34227_purH,2
30170_ompL,5
36520_rpiB,1
7253_csdA,7
34024_purH,2
16508_garK,2
7799_cysI,1
28735_nanA,10
32615_preT,1
14294_fepG,3
36631_rutD,2
16347_galE,5
16821_gatB,9
2688_arnB,4
27122_manA,5
24384_kdsD,8
33635_purD,1
11763_fadB,7
17044_gcl,20
7036_cpsB,7
10114_dsdA,7
4287_astC,3
38190_tdcG,2
30644_oppC,2
38906_trpD,2
9798_dsbA,4
11003_entF,3
34825_purN,2
9003_dcuC,2
1558_ansB,1
34353_purH,4
12335_fadL,5
14757_folK,3
40046_ugd,1
9225_deoD,2
32805_psd,4
3869_aroK,1
26054_ltaE,6
7618_cusC,2
3525_aroH,3
8497_dapA,1
28197_mrcB,2
40454_wcaJ,1
29243_nnr,5
19860_hchA,1
36357_rbsC,2
8114_dacA,1
38096_tdcG,2
28736_nanA,8
28606_nanA,1
33040_psuG,9
24816_kduD,1
8569_dapE,1
2898_arnE,8
38131_tdcG,3
201_ackA,1
14407_fepG,1
7297_cusC,2
3291_aroD,1
8044_cysN,10
6537_cobT,2
24312_kdsC,1
1136_ansA,1
15291_gabD,2
10496_dsdA,6
22958_icd,7
21740_hisJ,2
6004_citD,6
38993_trpD,12
30144_ompL,1
6407_coaE,1
30487_oppC,1
13433_fepB,1
32844_psd,3
9467_dgoK,6
20292_hisB,2
5263_bisC,10
30271_ompN,2
7990_cysM,1
16666_garR,2
22634_hyfE,4
3579_aroH,41
1793_aphA,1
28669_nanA,2
23333_katE,2
1999_argD,9
12747_fecC,11
9196_dcyD,23
19009_gnd,1
39772_ugd,1
29327_nnr,2
30514_oppC,2
40409_ushA,5
595_acrD,1
33643_purD,3
38175_tdcG,2
38707_thrB,1
15695_galE,1
27461_metC,2
24515_kdsD,1
8192_dacC,2
23915_kbl,41
452_acnA,4
33956_purH,3
30381_oppA,1
38159_tdcG,4
7485_cusC,4
30138_ompG,3
32679_preT,11
33445_purD,1
42900_yieH,2
15663_galE,1
9460_dgoK,3
2032_argD,2
10763_eda,2
11354_exbD,1
24046_kdgK,2
38487_thiH,2
19611_gsiC,1
3373_aroD,3
31117_oppF,1
19825_gudD,7
39231_trxA,5
21666_hisI,2
32659_preT,2
4733_avtA,4
40497_wcaJ,2
25760_lipA,2
9561_dkgB,5
22184_hycD,4
22375_hyfA,3
20449_hisB,1
32461_preA,2
33058_psuG,10
17123_gcvP,25
14502_fhuA,13
10753_eda,3
19541_gsiC,1
41686_wzxE,1
37422_ssuB,1
29436_norW,5
21329_hisH,1
20595_hisC,1
19916_hchA,13
39650_tyrA,1
25984_lpxL,1
30108_ompG,2
22047_hmp,2
42333_yfcG,1
32623_preT,2
29771_nuoI,1
39211_trxA,2
22045_hmp,2
25580_leuB,3
19552_gsiC,5
42864_yiaY,4
36513_rpiB,1
32240_pldB,1
8480_dadX,3
36552_rsgA,1
17486_ghrB,4
41833_ycjG,1
28751_nanA,1
41984_yeaE,4
37374_solA,8
15653_galE,5
16200_galE,1
10799_edd,2
15215_gabD,2
30414_oppA,3
14332_fepG,1
34713_purN,2
35730_pyrC,6
22101_hscC,2
36221_rbsC,3
37448_sucB,1
32625_preT,7
6418_coaE,1
29745_nudK,1
263_acnA,2
14793_folK,2
40030_ugd,4
39314_trxA,2
5572_btuD,6
28410_mtn,2
23807_kbl,3
35302_purT,8
8_accD,8
7883_cysJ,1
39726_ubiE,1
9309_dgoK,9
24809_kduD,4
16169_galE,2
7213_cpsG,2
719_allB,3
24649_kduD,2
24851_kduD,9
30272_ompN,3
41647_wzxE,1
18188_glnA,1
17038_gatB,8
36312_rbsC,3
21865_hisM,3
5668_cdh,2
22387_hyfA,1
4473_astD,2
38145_tdcG,7
25144_ldcC,1
5239_bisC,1
42335_yfcG,5
19855_gudD,7
11960_fadI,2
3842_aroK,4
28552_murI,1
19699_gsiD,4
11693_fadB,5
9344_dgoK,3
5523_btuD,1
14816_folK,3
11678_fadB,4
19776_gsiD,1
12967_fecE,1
9188_dcyD,9
35479_putA,5
7078_cpsB,1
29213_nhoA,1
28351_mtgA,3
9916_dsbC,1
16513_garK,8
6871_cpsB,3
8835_dcuC,2
26895_malX,2
3099_arnT,3
30698_oppC,1
22177_hycD,2
18357_glpC,2
10581_dsdA,4
18487_glpK,3
42761_yiaM,1
18414_glpK,1
6082_citF,2
7165_cpsB,6
42529_yfdR,2
2957_arnF,5
31481_pbpC,6
4135_astB,2
1442_ansB,1
33531_purD,4
16528_garK,2
39647_tyrA,5
11585_fabH,1
15120_gabD,1
26377_malG,1
30693_oppC,1
17684_glcB,15
12981_fecE,1
180_aceF,1
29312_nnr,1
13039_fepA,1
18959_glxK,3
21447_hisH,9
26008_lsrG,2
24319_kdsC,1
2395_argE,1
22029_hmp,6
42894_yieH,2
17259_gdhA,14
7603_cusC,1
9936_dsbC,1
1228_ansA,1
34780_purN,2
2943_arnF,5
24410_kdsD,6
13670_fepD,2
13150_fepB,9
1943_argD,3
2693_arnB,3
17358_ghrA,1
19294_gnd,5
13703_fepD,1
37098_sodB,7
24201_kdgK,8
25175_ldtA,1
6949_cpsB,6
32641_preT,1
12759_fecC,1
35203_purT,1
2680_arnB,2
32303_pntA,7
15800_galE,4
31757_pfkB,1
12519_fecA,5
12459_fecA,6
10264_dsdA,3
38348_thiD,5
38918_trpD,1
24389_kdsD,2
26580_malX,2
27757_mgsA,1
19490_gpr,3
35360_purT,1
3142_aroA,1
9409_dgoK,1
32460_preA,5
37658_tauB,5
42751_yiaM,1
27588_metC,13
28224_mrcB,2
9390_dgoK,2
34835_purN,2
14357_fepG,2
13347_fepB,1
35476_putA,3
33123_psuG,1
24811_kduD,1
32298_plsC,1
8877_dcuC,1
41928_ydiB,4
30945_oppF,3
29883_nuoI,1
18702_glsA,1
28582_nanA,1
33333_psuK,5
3924_aroL,2
38658_thrA,4
15152_gabD,4
17449_ghrA,1
42960_yjjX,3
30175_ompN,4
13568_fepD,3
16124_galE,2
14767_folK,5
10500_dsdA,8
28843_nanA,1
21366_hisH,3
41497_wrbA,5
28794_nanA,10
32030_pgpB,1
3194_aroB,19
42652_ygaP,4
18355_glpC,1
20927_hisD,7
6178_citF,2
35229_purT,1
9047_dcuC,1
16498_garK,3
41212_wcaJ,1
19726_gsiD,4
2682_arnB,3
37105_sodC,1
41441_wecE,9
15949_galE,8
16474_garK,4
30050_ompF,1
33044_psuG,9
40674_wcaJ,1
9245_deoD,2
15366_gabD,1
23746_kbl,6
2119_argE,3
30675_oppC,21
11028_entF,1
17897_glgP,13
11636_fadA,1
30373_oppA,3
26574_malX,4
13637_fepD,2
28846_nanA,12
30925_oppF,3
29861_nuoI,3
41530_wzxE,2
37240_solA,1
36077_pyrF,3
16768_garR,1
42990_zntA,4
38336_thiD,2
19929_hchA,6
21737_hisJ,4
21319_hisH,3
36176_rbsC,5
9637_dkgB,4
11381_fabD,1
41911_ydfG,2
19359_gnd,4
40639_wcaJ,7
13086_fepB,19
41613_wzxE,4
35895_pyrE,3
487_acrD,1
6342_clsB,2
17200_gcvP,2
36915_sad,2
22749_hyfF,4
1582_aphA,5
42391_yfcG,1
598_acrD,1
20128_hisA,1
6963_cpsB,2
38648_thrA,1
40563_wcaJ,1
38999_trpD,1
23332_katE,5
14362_fepG,2
12269_fadJ,1
16890_gatB,1
4541_astD,1
24297_kdsC,7
8491_dapA,1
5445_btuB,6
24901_ldcA,4
22104_hscC,5
25106_ldcC,8
25479_ldtE,9
22678_hyfE,5
2314_argE,2
2769_arnB,4
8297_dacD,1
27410_metB,2
29080_narJ,10
43050_murA,12
41870_ycjG,1
21890_hisQ,3
3369_aroD,2
18638_glpQ,1
28604_nanA,1
8926_dcuC,2
36374_rbsC,1
29249_nnr,1
39762_ubiE,1
39939_ugd,2
30998_oppF,4
4082_astA,4
20183_hisA,13
24584_kduD,5
32576_preA,2
39926_ugd,2
32957_pstA,2
18287_glpC,1
10802_edd,5
16094_galE,1
1878_aphA,8
33147_psuG,1
2613_arnA,1
19084_gnd,1
26896_malX,12
34753_purN,2
13532_fepD,1
18971_glxK,3
19944_hchA,2
2402_argE,2
4469_astD,2
43025_zwf,1
21306_hisH,5
39651_tyrA,2
29894_nuoI,1
17543_ghrB,1
29053_narJ,10
2467_argF,6
25578_leuB,1
23821_kbl,5
27680_metQ,1
6718_cpsB,2
9876_dsbC,3
2087_argE,10
6929_cpsB,5
37267_solA,1
30370_oppA,1
37048_sodB,1
5026_bioH,8
16948_gatB,3
21687_hisI,2
24145_kdgK,5
38333_thiD,2
5401_btuB,2
42996_zntA,1
23405_kbl,4
24732_kduD,10
21156_hisF,1
11943_fadI,3
8138_dacA,1
32348_potC,6
13223_fepB,6
41205_wcaJ,11
16547_garK,2
18924_glxK,1
37978_tauC,1
39017_trpD,1
21384_hisH,6
24293_kdsC,15
29633_nrfC,5
29255_nnr,3
17764_glgA,2
35027_purT,3
1601_aphA,1
24089_kdgK,4
9172_dcyD,2
17565_glcB,5
5415_btuB,5
25538_leuB,9
27379_mepA,3
15561_gadA,1
506_acrD,5
2188_argE,2
5479_btuD,1
34622_purL,5
13399_fepB,3
7021_cpsB,7
2195_argE,4
1298_ansA,1
42672_ygaP,2
36972_sdaB,3
30179_ompN,4
27798_mhpF,2
19597_gsiC,3
32707_preT,3
36100_pyrF,7
36624_rutD,5
7975_cysM,1
34584_purL,1
29485_norW,5
21966_hisQ,2
23694_kbl,6
41487_wrbA,1
41812_ycjG,15
3135_arnT,13
27621_metC,15
26231_maeA,10
8989_dcuC,5
12956_fecE,7
27991_mqo,1
