reference,Count
38628_thrA,1
39342_trxA,2
35594_putA,1
24799_kduD,3
27679_metQ,2
4289_astC,3
29496_nrdF,1
35514_putA,27
34732_purN,27
38193_tdcG,2
3612_aroK,2
38056_tdcB,1
6719_cpsB,2
41497_wrbA,2
33323_psuK,3
11613_fadA,2
16859_gatB,1
39790_ugd,4
22747_hyfF,1
19530_gsiC,3
32857_pspE,2
1548_ansB,1
35492_putA,46
2233_argE,1
2404_argE,1
36998_serA,2
463_acnA,1
21392_hisH,3
1758_aphA,1
33538_purD,1
17685_glcB,4
35513_putA,5
2085_argE,4
38413_thiH,8
9053_dcuC,4
23137_ilvD,18
37126_sodC,1
33199_psuK,19
6357_clsB,2
37171_sodC,3
31685_pfkB,3
30524_oppC,2
38023_tauC,8
22749_hyfF,1
8687_dcuC,2
20570_hisB,1
9426_dgoK,1
31841_pflD,33
13977_fepD,4
34913_purN,85
15355_gabD,1
19115_gnd,1
35326_purT,1
37041_sodB,20
26612_malX,1
14479_fepG,4
24467_kdsD,1
13208_fepB,2
21126_hisF,1
15080_fumC,3
4114_astB,6
21074_hisF,2
30820_oppC,7
35976_pyrE,2
27427_metC,6
11896_fadI,3
30266_ompN,7
35159_purT,1
32608_preA,9
38957_trpD,3
38007_tauC,1
34679_purL,2
17797_glgB,3
21060_hisF,2
22367_hyfA,2
41718_wzxE,5
35910_pyrE,2
30888_oppF,4
28356_mtgA,6
27801_mhpF,8
20865_hisC,4
34563_purL,3
13498_fepD,4
16538_garK,1
11307_exbD,1
7105_cpsB,4
19943_hchA,1
21073_hisF,3
10065_dsbG,1
31443_pbpC,22
15654_galE,37
13899_fepD,4
21434_hisH,2
39142_trpE,1
33589_purD,2
9582_dkgB,1
32581_preA,1
4068_aspC,2
12894_fecE,1
6836_cpsB,2
20584_hisC,26
5214_bisC,2
13707_fepD,2
34961_purR,1
13909_fepD,1
28192_mrcB,1
24778_kduD,1
31084_oppF,1
6881_cpsB,5
17594_glcB,2
10371_dsdA,5
14163_fepG,1
9917_dsbC,1
33070_psuG,2
19822_gudD,22
32962_pstB,2
27284_mepA,2
2937_arnF,5
34578_purL,4
32400_ppsA,4
38534_thiH,1
17890_glgP,3
20176_hisA,1
15611_galE,1
36621_rutD,5
2783_arnB,3
2844_arnB,1
36830_rutD,2
8958_dcuC,5
27809_mhpF,3
42866_yiaY,8
17686_glcB,61
6664_cpsB,1
3706_aroK,3
16480_garK,6
12164_fadJ,1
21163_hisF,2
24290_kdsC,5
40360_ugpQ,2
30638_oppC,63
10321_dsdA,37
2851_arnB,1
16977_gatB,2
23200_ilvI,2
27204_manA,1
9623_dkgB,1
9705_dmlA,8
28026_mqo,1
738_allB,1
33576_purD,17
16986_gatB,3
29577_nrfA,1
37824_tauC,4
29345_norV,7
22199_hycD,1
17140_gcvP,3
33299_psuK,9
22830_hyfH,4
5641_btuE,2
27337_mepA,1
17396_ghrA,3
27381_mepA,1
26582_malX,1
32894_pssA,2
36230_rbsC,1
7902_cysJ,3
18181_glnA,1
671_aldA,30
36282_rbsC,3
9417_dgoK,1
19403_gnd,1
38792_tktB,4
12156_fadJ,2
38333_thiD,1
12547_fecC,1
4546_astD,2
28806_nanA,2
31687_pfkB,2
26796_malX,1
8529_dapB,1
9933_dsbC,1
3952_asnA,2
28486_mtn,4
35512_putA,6
32722_preT,2
35830_pyrE,3
31134_oppF,2
27438_metC,16
12110_fadJ,1
5614_btuD,1
18043_glgX,3
36393_rbsC,3
15628_galE,10
21694_hisJ,13
8187_dacA,4
9091_dcuC,2
24295_kdsC,5
13356_fepB,2
35643_putA,1
20617_hisC,2
2830_arnB,4
29617_nrfA,3
24293_kdsC,2
7539_cusC,4
33305_psuK,1
8751_dcuC,1
41152_wcaJ,8
26040_ltaE,3
12825_fecC,3
37699_tauC,2
29334_norV,1
20102_hisA,1
21158_hisF,2
21068_hisF,5
12381_fadL,2
3248_aroB,1
20202_hisA,3
16238_galE,1
22648_hyfE,2
39874_ugd,3
26570_malX,1
4459_astD,1
42793_yiaM,1
22006_hisQ,3
2463_argF,49
16504_garK,1
2739_arnB,1
34670_purL,21
23205_ilvI,1
36629_rutD,2
7938_cysK,1
30996_oppF,3
29052_narJ,1
13055_fepA,7
38452_thiH,2
2622_arnA,6
17793_glgB,2
17393_ghrA,2
32555_preA,4
19382_gnd,67
28250_msrA,1
12616_fecC,5
24206_kdgK,8
39172_trxA,3
7570_cusC,3
28066_mqo,14
36833_rutD,5
22516_hyfB,1
2574_arnA,2
15012_fumC,2
1367_ansA,2
24555_kdsD,6
20418_hisB,3
3709_aroK,1
8181_dacA,1
37502_sucC,2
42868_yiaY,2
10474_dsdA,1
19954_hchA,2
39738_ubiE,2
41453_wecE,11
39021_trpD,9
25162_ldtA,1
311_acnA,2
32706_preT,4
7396_cusC,3
2880_arnB,2
37392_sseA,1
42789_yiaM,6
6352_clsB,9
32644_preT,2
40671_wcaJ,3
36399_rbsC,2
8712_dcuC,2
10566_dsdA,1
21362_hisH,4
21370_hisH,6
26502_malX,2
37713_tauC,6
24607_kduD,7
34495_purL,6
22323_hyfA,7
20519_hisB,1
21741_hisJ,8
41259_wcaJ,1
18031_glgX,3
38003_tauC,12
28663_nanA,5
26384_malG,1
719_allB,3
29320_nnr,1
129_aceB,4
34534_purL,13
9887_dsbC,19
10122_dsdA,2
33420_purD,7
33625_purD,4
20254_hisA,22
19283_gnd,1
35816_pyrE,1
27541_metC,5
36250_rbsC,1
40656_wcaJ,2
39171_trxA,5
2656_arnB,2
24554_kdsD,2
4621_astE,1
30819_oppC,6
937_ampG,1
31012_oppF,13
8623_dcuC,3
12538_fecC,8
20743_hisC,1
16573_garK,1
39509_trxA,51
13478_fepB,1
14441_fepG,6
17571_glcB,34
14401_fepG,1
27577_metC,1
41571_wzxE,2
18237_gloB,1
33506_purD,1
9695_dkgB,1
39566_tsx,6
30478_oppC,1
29385_norV,1
34669_purL,1
11808_fadB,1
9635_dkgB,1
17261_gdhA,31
31395_panB,1
13301_fepB,1
3988_asnB,5
42041_yejF,3
2114_argE,2
33733_purD,14
27100_manA,1
19250_gnd,6
37809_tauC,5
16825_gatB,67
19921_hchA,1
21188_hisF,4
5905_cirA,2
14888_frdC,1
14889_frdC,1
33788_purD,10
25191_ldtA,10
24136_kdgK,3
3235_aroB,1
11780_fadB,7
7753_cysE,4
18965_glxK,2
460_acnA,5
13751_fepD,1
2444_argF,7
19210_gnd,1
42856_yiaY,12
27036_manA,2
36412_rbsC,1
10356_dsdA,1
26112_lysA,3
23612_kbl,8
31396_panB,1
34332_purH,2
34780_purN,6
15876_galE,1
4697_atpH,3
3581_aroH,2
32846_psd,2
7180_cpsG,10
40192_ugd,1
27996_mqo,1
29291_nnr,1
4692_atpH,3
35748_pyrC,1
26388_malG,1
6787_cpsB,1
6953_cpsB,1
11006_entF,2
22882_hyfJ,8
9037_dcuC,19
7484_cusC,3
20056_hisA,3
12446_fecA,4
29454_norW,1
32978_pstB,10
478_acpS,1
11971_fadJ,9
12737_fecC,1
17107_gcvH,28
15239_gabD,1
35893_pyrE,2
17535_ghrB,74
12529_fecC,2
12404_fbaB,4
22504_hyfB,2
22336_hyfA,10
4400_astD,2
29997_ompC,2
28585_nanA,1
37101_sodC,1
25025_ldcC,1
12300_fadL,7
19262_gnd,3
30105_ompG,2
22489_hyfB,1
13955_fepD,2
38113_tdcG,2
5979_cirA,2
12988_fecE,3
29279_nnr,2
33309_psuK,1
25582_leuB,22
24552_kdsD,1
15094_fumC,30
14431_fepG,3
32965_pstB,3
20902_hisD,1
22455_hyfB,1
22434_hyfB,1
20246_hisA,37
6913_cpsB,3
10668_dsdA,2
42914_yieH,1
21268_hisH,3
17865_glgP,1
41890_ydfG,1
18107_glmM,5
5426_btuB,1
3700_aroK,8
17524_ghrB,1
14633_fhuE,2
37564_sufS,3
24022_kdgK,3
10897_entB,16
26575_malX,5
38230_tehB,5
39388_trxA,3
35184_purT,1
7291_cusC,2
11391_fabD,29
39349_trxA,2
31044_oppF,1
12408_fbaB,20
26505_malX,1
29301_nnr,1
33707_purD,10
32254_pldB,3
14200_fepG,8
29798_nuoI,1
4423_astD,55
36841_rutD,1
33416_purD,1
33296_psuK,7
35084_purT,80
5470_btuD,3
36791_rutD,3
9295_dgoK,1
10370_dsdA,4
3827_aroK,9
1678_aphA,3
39797_ugd,4
14494_fhuA,1
11093_eutD,1
37879_tauC,1
10283_dsdA,1
32145_phoE,1
13697_fepD,3
13601_fepD,2
3136_arnT,2
2632_arnA,10
35547_putA,1
37082_sodB,4
41579_wzxE,2
22465_hyfB,1
18829_gltB,7
15332_gabD,2
29958_nupG,3
3176_aroB,5
40678_wcaJ,1
3969_asnB,13
9735_dsbA,1
22220_hycD,1
18706_glsA,8
508_acrD,1
24766_kduD,4
8100_cysQ,4
15692_galE,1
21489_hisH,5
23122_ilvC,6
32082_pheA,4
7221_cpsG,1
5408_btuB,1
14443_fepG,11
28603_nanA,1
4773_betB,10
5427_btuB,16
27205_manA,4
7922_cysJ,1
36448_rpe,1
20440_hisB,2
30821_oppC,2
37831_tauC,2
2938_arnF,2
17052_gcl,11
13774_fepD,1
21336_hisH,2
9504_dgoK,4
25540_leuB,1
35792_pyrE,30
31567_pck,75
35493_putA,38
32609_preA,2
18278_glpC,17
15230_gabD,4
25644_leuD,1
10334_dsdA,1
41680_wzxE,1
751_allC,1
24874_lamB,4
22301_hyfA,1
7275_cueO,4
23819_kbl,1
15764_galE,3
40794_wcaJ,2
14215_fepG,1
37268_solA,1
19045_gnd,3
6456_coaE,9
1923_argD,3
39318_trxA,1
3242_aroB,1
1701_aphA,1
14036_fepD,2
13360_fepB,5
35432_purT,1
28702_nanA,1
9285_dgoK,8
36933_sad,28
4660_astE,1
35606_putA,2
19916_hchA,4
640_aldA,4
39152_trpE,2
12642_fecC,2
14271_fepG,1
11692_fadB,4
28181_mrcB,1
33502_purD,5
31937_pgpB,6
41631_wzxE,2
26144_lysA,2
9935_dsbC,3
36332_rbsC,2
12565_fecC,1
21469_hisH,2
40202_ugd,1
24_accD,1
41819_ycjG,5
15944_galE,2
432_acnA,1
23245_ilvI,1
21917_hisQ,8
33755_purD,2
36989_sdaB,2
3630_aroK,3
37372_solA,2
37351_solA,1
12630_fecC,1
31059_oppF,4
32060_pheA,3
17572_glcB,28
27217_manA,1
12486_fecA,3
9990_dsbG,10
32061_pheA,2
23063_icd,1
13188_fepB,1
25745_lipA,4
9999_dsbG,1
40871_wcaJ,1
10198_dsdA,1
39158_trpE,5
20086_hisA,69
42783_yiaM,10
10149_dsdA,1
17896_glgP,8
20181_hisA,1
13499_fepD,4
2718_arnB,2
4969_betB,198
26156_lysA,1
21041_hisD,2
29675_nrfD,1
19632_gsiC,1
25889_lptE,3
22695_hyfE,1
5951_cirA,2
39375_trxA,1
6333_clsB,2
13533_fepD,1
1285_ansA,2
36865_rutF,2
35614_putA,3
14857_folK,41
34053_purH,1
23360_katE,1
32966_pstB,1
12987_fecE,4
30187_ompN,1
12260_fadJ,2
20549_hisB,22
5543_btuD,2
8734_dcuC,1
14150_fepG,1
19584_gsiC,4
40662_wcaJ,8
33659_purD,3
1456_ansB,1
5180_bisC,1
26873_malX,9
20568_hisB,4
28385_mtn,1
27011_manA,7
20260_hisA,16
12905_fecE,4
33026_psuG,1
39682_tyrA,2
12047_fadJ,54
30479_oppC,1
16797_garR,4
34341_purH,1
42864_yiaY,1
39904_ugd,4
33867_purD,1
42225_yfcG,1
15006_fumC,1
36623_rutD,1
13027_fepA,2
13025_fepA,2
30963_oppF,1
16345_galE,4
22779_hyfF,1
28222_mrcB,8
41581_wzxE,7
20061_hisA,3
17552_glcB,2
8180_dacA,5
24471_kdsD,3
36409_rbsC,2
18277_glpC,8
6803_cpsB,2
38922_trpD,1
33336_psuK,1
33338_psuK,2
5974_cirA,2
6724_cpsB,1
42457_yfdR,1
10819_edd,2
34952_purR,8
24453_kdsD,3
15850_galE,2
41677_wzxE,1
306_acnA,2
38232_tehB,1
31287_pagP,2
25842_lldD,1
1520_ansB,7
1833_aphA,31
22911_iaaA,2
11125_exbB,1
11104_exbB,1
16926_gatB,3
29309_nnr,7
34525_purL,3
17509_ghrB,2
39162_trxA,1
11205_exbD,1
1876_aphA,1
24803_kduD,3
1226_ansA,2
5575_btuD,1
23525_kbl,1
25274_ldtC,44
10472_dsdA,1
27378_mepA,1
39173_trxA,5
25839_lldD,1
20581_hisC,2
29873_nuoI,2
26092_lysA,6
41011_wcaJ,1
4837_betB,2
7844_cysI,3
19516_gsiC,1
547_acrD,3
2334_argE,3
42898_yieH,3
17684_glcB,8
16514_garK,1
40373_umpG,1
19242_gnd,8
17814_glgB,1
21673_hisI,3
3147_aroA,2
28759_nanA,4
39034_trpD,4
14885_frdC,1
20846_hisC,1
32810_psd,1
12483_fecA,1
21507_hisH,1
33581_purD,6
10044_dsbG,1
2513_arnA,38
2514_arnA,8
30733_oppC,37
8713_dcuC,7
16059_galE,3
4933_betB,1
5805_chiP,2
38294_thiD,1
15201_gabD,1
14243_fepG,2
20330_hisB,2
38512_thiH,5
14409_fepG,2
8332_dacD,2
24195_kdgK,2
27285_mepA,2
17527_ghrB,1
34811_purN,4
10903_entB,2
13560_fepD,1
35646_putA,1
33287_psuK,2
18690_glsA,8
29348_norV,4
2475_argF,17
13583_fepD,5
1463_ansB,2
18554_glpQ,1
4935_betB,2
21793_hisJ,1
36719_rutD,1
34789_purN,1
14087_fepG,4
14462_fepG,11
19515_gsiC,2
28896_nanC,1
33074_psuG,1
13255_fepB,1
1593_aphA,5
27128_manA,3
37998_tauC,7
39594_tyrA,2
8259_dacD,1
14738_folK,1
6080_citF,2
11611_fadA,20
41310_wcaJ,2
12514_fecA,1
16163_galE,1
34926_purN,3
17634_glcB,1
43011_zntA,1
34207_purH,4
29354_norV,1
8022_cysN,3
27014_manA,2
29289_nnr,3
42943_yihX,1
35106_purT,1
2487_argF,26
11186_exbB,2
17687_glcB,2
23956_kbl,6
32679_preT,6
22418_hyfB,18
25838_lldD,2
36238_rbsC,15
33999_purH,1
27503_metC,9
34546_purL,1
16298_galE,4
1853_aphA,5
32227_pldA,1
42291_yfcG,1
35324_purT,4
16153_galE,6
3208_aroB,3
20242_hisA,32
12775_fecC,1
14681_fhuE,22
24214_kdgK,1
15150_gabD,2
21677_hisI,1
33329_psuK,1
25179_ldtA,1
26132_lysA,1
5208_bisC,11
33799_purD,5
5108_bioH,2
40797_wcaJ,3
40785_wcaJ,2
28189_mrcB,2
22958_icd,6
16733_garR,13
35791_pyrE,27
33529_purD,9
35342_purT,1
35636_putA,1
3046_arnT,3
9934_dsbC,1
25118_ldcC,2
35498_putA,12
23513_kbl,4
7248_csdA,1
9460_dgoK,3
118_aceB,6
30445_oppA,1
9387_dgoK,4
19511_gsiC,1
38648_thrA,6
31512_pbpC,5
1888_aphA,4
38530_thiH,1
17494_ghrB,3
31040_oppF,6
28878_nanA,7
42758_yiaM,1
11798_fadB,42
40846_wcaJ,4
10184_dsdA,3
21406_hisH,1
23198_ilvI,3
30185_ompN,1
10878_entB,1
8447_dadX,1
36463_rpiB,2
21150_hisF,2
16334_galE,2
27331_mepA,1
24432_kdsD,1
2194_argE,1
33172_psuK,11
35827_pyrE,3
41720_wzxE,7
8864_dcuC,6
26679_malX,5
5153_bioH,2
38856_trpD,4
38822_treC,3
28568_nanA,1
11354_exbD,1
4083_astA,11
21227_hisG,1
12948_fecE,1
34770_purN,6
33457_purD,5
13748_fepD,1
29388_norV,1
10006_dsbG,1
2778_arnB,1
32629_preT,39
40509_wcaJ,1
33060_psuG,5
40562_wcaJ,3
39985_ugd,1
16155_galE,1
1136_ansA,1
38050_tdcB,64
37327_solA,1
5042_bioH,1
33091_psuG,1
18479_glpK,3
42857_yiaY,3
34119_purH,1
17558_glcB,44
4131_astB,1
14073_fepD,1
29824_nuoI,1
30321_oppA,1
3173_aroB,2
37144_sodC,1
27506_metC,3
8902_dcuC,6
42242_yfcG,3
18303_glpC,1
38157_tdcG,2
20753_hisC,3
8007_cysN,2
195_aceF,22
6059_citE,2
23531_kbl,1
37865_tauC,2
42599_yfdR,3
42908_yieH,4
26893_malX,3
29822_nuoI,1
25872_lldD,4
12266_fadJ,1
2957_arnF,4
7331_cusC,22
5674_cdh,1
6186_citF,2
20521_hisB,1
24454_kdsD,2
6485_cobT,3
22792_hyfF,1
10580_dsdA,3
17055_gcl,3
5682_cdh,2
38485_thiH,3
28006_mqo,2
8111_dacA,34
18419_glpK,4
37203_sodC,1
41183_wcaJ,1
33663_purD,11
31206_oppF,3
21267_hisH,1
29038_narJ,5
18942_glxK,1
5777_chiP,7
43056_pbpG,5
3813_aroK,2
42229_yfcG,2
11879_fadI,1
20161_hisA,1
19775_gsiD,1
33776_purD,1
14270_fepG,1
16395_galU,2
25557_leuB,4
6257_citX,1
15431_gabD,1
21123_hisF,1
23370_kbl,2
32118_phnP,5
9910_dsbC,1
27120_manA,8
23860_kbl,4
2703_arnB,2
6817_cpsB,1
22348_hyfA,1
28820_nanA,1
1294_ansA,1
16061_galE,3
18577_glpQ,4
11199_exbD,1
38158_tdcG,3
33912_purE,2
9989_dsbG,28
17603_glcB,4
25045_ldcC,1
14289_fepG,5
12396_fadL,1
10145_dsdA,3
14145_fepG,1
25458_ldtE,2
39962_ugd,1
38579_thiP,1
21378_hisH,2
18051_glmM,90
11641_fadA,2
11640_fadA,5
18312_glpC,5
31724_pfkB,2
25592_leuC,1
13267_fepB,3
2321_argE,1
11081_eutD,3
40497_wcaJ,1
38326_thiD,1
11130_exbB,2
40114_ugd,4
12726_fecC,2
20178_hisA,3
39577_tyrA,3
13580_fepD,1
16510_garK,3
10885_entB,3
18997_gnd,9
13843_fepD,2
8625_dcuC,3
33832_purD,6
27419_metC,26
33042_psuG,1
9371_dgoK,4
6877_cpsB,2
37270_solA,1
33347_psuK,2
10095_dsdA,47
31000_oppF,2
16288_galE,1
40113_ugd,1
16773_garR,4
31552_pbpC,3
35242_purT,2
35429_purT,2
22412_hyfB,4
31376_panB,2
10868_entB,3
38550_thiH,22
2030_argD,1
25985_lpxL,2
30331_oppA,2
4855_betB,2
22640_hyfE,2
37205_sodC,4
30718_oppC,2
41260_wcaJ,1
21944_hisQ,3
773_allE,5
6156_citF,4
31284_pagP,1
34707_purN,36
26367_maeB,2
40205_ugd,1
41832_ycjG,1
31920_pgpB,1
32840_psd,6
35010_purT,1
7485_cusC,1
3223_aroB,1
42936_yihX,2
1238_ansA,2
33335_psuK,3
15225_gabD,3
18136_glmM,1
8239_dacD,7
10710_dsdA,2
32707_preT,9
24647_kduD,2
31801_pfkB,3
17675_glcB,2
4475_astD,1
9693_dkgB,15
9551_dkgB,3
33259_psuK,3
388_acnA,1
2205_argE,3
16800_garR,3
30432_oppA,1
37178_sodC,1
17761_glgA,2
14428_fepG,1
26249_maeA,1
2438_argF,21
26430_malX,2
39859_ugd,4
33527_purD,5
14876_folK,3
21013_hisD,3
35143_purT,2
23128_ilvC,5
14178_fepG,7
18653_glpQ,36
37187_sodC,2
7067_cpsB,1
33859_purD,1
12482_fecA,1
28208_mrcB,2
32592_preA,1
6703_cpsB,1
29129_narJ,1
33008_psuG,26
22324_hyfA,2
276_acnA,1
25744_lipA,2
7863_cysJ,4
20353_hisB,2
12881_fecC,2
34021_purH,9
21526_hisI,3
7165_cpsB,1
15576_gadA,1
36595_rutD,3
27396_metB,2
6641_cpdB,9
35320_purT,2
18521_glpQ,3
13941_fepD,1
36263_rbsC,1
6286_citX,1
18959_glxK,1
4957_betB,6
37755_tauC,4
2482_argF,17
26632_malX,1
16202_galE,1
18740_glsA,2
19848_gudD,12
12320_fadL,6
17892_glgP,1
19871_hchA,1
24885_lamB,1
4115_astB,5
39189_trxA,11
6900_cpsB,2
43014_zntA,2
40307_ugpQ,7
38208_tdcG,8
3754_aroK,14
27556_metC,3
2096_argE,2
636_aldA,1
597_acrD,2
27569_metC,1
38681_thrA,1
14369_fepG,5
15567_gadA,3
6875_cpsB,1
25538_leuB,3
38966_trpD,6
10584_dsdA,4
23978_kdgK,3
15809_galE,1
7289_cusC,2
19247_gnd,1
7801_cysI,1
34510_purL,1
7253_csdA,5
40345_ugpQ,4
40343_ugpQ,1
37131_sodC,2
26595_malX,1
1358_ansA,5
36860_rutF,1
29984_ompA,2
23700_kbl,3
38716_thrB,1
39575_tsx,2
25086_ldcC,2
6577_cobT,3
6626_cobT,1
11203_exbD,2
26906_malY,2
15165_gabD,1
11316_exbD,1
19854_gudD,11
18161_glnA,4
13883_fepD,6
34377_purH,2
30611_oppC,5
41953_ydiB,1
20595_hisC,1
39368_trxA,2
20825_hisC,1
22933_iaaA,1
2704_arnB,1
4943_betB,6
41911_ydfG,1
36100_pyrF,5
15685_galE,1
16516_garK,4
9277_dgoK,22
33816_purD,1
32666_preT,1
41378_wecB,1
27798_mhpF,4
31899_pgl,3
15559_gadA,1
20092_hisA,1
37754_tauC,9
8014_cysN,1
13665_fepD,3
2554_arnA,15
9943_dsbC,2
1276_ansA,1
24886_lamB,5
12422_fbaB,22
18326_glpC,1
7425_cusC,1
17441_ghrA,2
34715_purN,1
5774_chiP,2
7239_csdA,8
20055_hisA,11
19294_gnd,5
6399_coaE,1
22385_hyfA,1
3118_arnT,2
25066_ldcC,8
698_allB,4
40397_ushA,4
21940_hisQ,20
5095_bioH,8
21958_hisQ,2
5477_btuD,1
34151_purH,2
26761_malX,4
5903_cirA,2
1243_ansA,1
29137_narJ,6
16988_gatB,6
39558_tsx,3
22018_hmp,1
29219_nikE,3
19102_gnd,2
25878_lnt,3
12212_fadJ,2
17460_ghrA,1
17457_ghrA,1
11665_fadA,1
26324_maeA,4
17938_glgX,2
6778_cpsB,1
24007_kdgK,10
20703_hisC,3
39169_trxA,4
4596_astE,3
23683_kbl,1
14896_frdC,1
36747_rutD,4
40514_wcaJ,5
42924_yigL,1
7546_cusC,5
31431_pbpC,4
18519_glpK,1
412_acnA,2
15024_fumC,2
7879_cysJ,1
32348_potC,6
35534_putA,5
41332_wcaJ,3
17399_ghrA,3
41498_wrbA,2
18443_glpK,2
17342_ghrA,2
588_acrD,1
28383_mtn,1
41879_ycjG,12
4178_astB,1
17225_gcvT,1
10802_edd,2
36449_rpiA,1
16981_gatB,2
41042_wcaJ,8
24364_kdsD,1
402_acnA,1
15865_galE,3
17231_gcvT,1
14294_fepG,3
17063_gcl,16
16776_garR,1
26504_malX,2
19564_gsiC,1
8827_dcuC,1
24253_kdgK,45
42881_yiaY,9
6057_citE,1
36820_rutD,2
33808_purD,10
31999_pgpB,4
24218_kdgK,2
5197_bisC,1
39296_trxA,1
42647_ygaP,3
33499_purD,5
37981_tauC,1
10475_dsdA,2
38002_tauC,3
13908_fepD,2
39894_ugd,2
21183_hisF,1
33372_psuK,1
11052_entF,4
36658_rutD,5
19352_gnd,1
41349_wcaJ,4
9367_dgoK,5
9048_dcuC,2
6952_cpsB,3
30296_oppA,1
3659_aroK,1
38620_thrA,3
27730_mgsA,2
41024_wcaJ,1
10055_dsbG,1
18059_glmM,2
28197_mrcB,1
14361_fepG,2
7420_cusC,2
25726_leuD,13
32260_plsB,1
1370_ansA,1
35107_purT,2
31867_pflD,1
14611_fhuE,3
37559_sucD,30
42368_yfcG,9
29311_nnr,1
36237_rbsC,13
29206_nhoA,4
31473_pbpC,1
24173_kdgK,1
27122_manA,7
40445_wcaJ,1
19020_gnd,2
13495_fepB,2
17864_glgP,2
14072_fepD,1
26871_malX,2
41031_wcaJ,4
25479_ldtE,4
2818_arnB,1
28736_nanA,2
37112_sodC,44
7284_cueO,1
28369_mtgA,4
8450_dadX,3
21746_hisJ,4
22356_hyfA,1
27465_metC,83
14058_fepD,1
2323_argE,5
1458_ansB,2
3643_aroK,2
18958_glxK,1
15419_gabD,1
7036_cpsB,5
5250_bisC,5
6625_cobT,1
15391_gabD,6
30147_ompL,1
40032_ugd,6
38848_trpC,2
2375_argE,1
10443_dsdA,1
6618_cobT,1
13209_fepB,1
5879_cirA,2
6179_citF,2
28861_nanA,1
42680_yiaM,1
41485_wrbA,5
13486_fepB,1
38223_tehB,43
22898_hyfJ,1
32104_phnP,2
9961_dsbC,1
15408_gabD,3
11012_entF,7
11635_fadA,10
25969_lpxL,2
15158_gabD,3
15514_gabT,1
17076_gcl,3
39217_trxA,3
9779_dsbA,3
33850_purD,1
10969_entF,5
31444_pbpC,2
19718_gsiD,4
40806_wcaJ,1
35220_purT,1
14268_fepG,2
36028_pyrF,1
7549_cusC,2
26611_malX,3
41309_wcaJ,11
15977_galE,2
22374_hyfA,2
24334_kdsD,7
3810_aroK,4
16314_galE,1
35149_purT,8
21654_hisI,2
24129_kdgK,8
38048_tdcB,3
10581_dsdA,4
21064_hisF,2
6069_citF,2
26419_malX,1
24351_kdsD,1
29184_narJ,3
12400_fbaB,1
11283_exbD,5
32139_phoE,2
16268_galE,1
36327_rbsC,4
7468_cusC,1
20002_hchA,3
16826_gatB,7
40542_wcaJ,4
487_acrD,1
5173_bioH,11
7327_cusC,2
34428_purK,3
4939_betB,4
31016_oppF,2
14959_frdD,5
7996_cysN,1
11505_fabD,1
14894_frdC,1
38927_trpD,4
38727_thrB,1
22853_hyfH,1
13750_fepD,2
13772_fepD,1
18813_gltB,1
40818_wcaJ,1
20261_hisA,2
1255_ansA,9
29098_narJ,3
23017_icd,2
34684_purL,23
22932_iaaA,4
36942_sdaA,2
10555_dsdA,1
40736_wcaJ,1
10051_dsbG,1
7169_cpsG,6
19010_gnd,34
36269_rbsC,7
39367_trxA,1
19831_gudD,2
24123_kdgK,15
20603_hisC,1
14336_fepG,3
9021_dcuC,2
14482_fepG,3
10148_dsdA,6
10292_dsdA,11
41252_wcaJ,4
41416_wecE,1
13934_fepD,13
14503_fhuA,1
17822_glgB,3
13278_fepB,5
1117_anmK,1
30326_oppA,5
6009_citD,3
1260_ansA,3
33732_purD,1
8422_dadX,3
41914_ydiB,4
30688_oppC,1
42849_yiaM,6
25578_leuB,3
42335_yfcG,7
37665_tauB,2
38899_trpD,1
17573_glcB,33
24273_kdsC,1
17904_glgP,11
19672_gsiD,1
28316_mtgA,3
13553_fepD,1
42664_ygaP,2
18717_glsA,1
26272_maeA,1
20599_hisC,1
31559_pck,1
15902_galE,3
33675_purD,5
13082_fepB,3
17614_glcB,2
25780_lipA,15
21702_hisJ,8
6966_cpsB,3
24061_kdgK,3
38383_thiD,1
34674_purL,1
31617_pdxJ,1
41275_wcaJ,3
31185_oppF,1
36523_rpiB,5
20460_hisB,4
23710_kbl,5
35232_purT,2
23582_kbl,1
18691_glsA,2
19256_gnd,2
35579_putA,2
34879_purN,1
40211_ugd,2
5326_btuB,2
6855_cpsB,4
32313_potC,4
9207_dcyD,3
18053_glmM,1
12305_fadL,2
2611_arnA,2
13650_fepD,2
32490_preA,3
8581_dcuC,1
20106_hisA,1
3730_aroK,2
26129_lysA,10
15327_gabD,2
3127_arnT,4
13993_fepD,1
4107_astB,1
31814_pfkB,2
15082_fumC,2
36015_pyrF,2
34050_purH,7
2348_argE,3
36124_queD,2
19419_gnd,5
23120_ilvC,2
41454_wecE,2
81_aceB,9
25565_leuB,5
40225_ugd,7
22600_hyfE,3
9245_deoD,1
39102_trpE,2
27161_manA,2
834_amiD,1
9368_dgoK,1
11001_entF,7
12986_fecE,3
8382_dadX,1
22159_hycD,1
6242_citF,3
25631_leuD,5
26559_malX,3
29044_narJ,63
9104_dcuC,1
7813_cysI,1
23761_kbl,1
18966_glxK,6
43051_murA,12
26892_malX,5
27423_metC,18
6289_citX,1
34512_purL,3
30364_oppA,2
29568_nrfA,1
27015_manA,2
41870_ycjG,1
24368_kdsD,1
19722_gsiD,3
41626_wzxE,5
10222_dsdA,1
28997_napC,2
